timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,scenario_label
2026-09-06T08:45:14.495389Z,92.8.238.51,109.64.233.190,19990,8333,bcc028149907e764787c29641f0a0325db12d9a5ed4079963f74d9990cd8cc6b,bc1plasts5hg7n29ne9jz56xcqpcak8q9s4tc54hslrnhmtmjw6lvstvl8zhk8,bc1pttdfen0e43xa3u8z8ygenu8hwedg44snp7q4pmy97mjncer6chfvd269ut;bc1p5fvm6u25za3fgufkhklz92d9smt8pudx3qud6038pskshpknrxfp972pvm,49919416,24959708;24927464,32244,p2tr,CN,AS13335,NORMAL_BASELINE
2026-09-06T09:22:07.495389Z,101.148.155.124,56.10.82.165,60131,8333,883e5227eaf02f5809d8afcbd2c0c51fe52b24c1bd53428a8ad376a34c4d3001,1UYpPFJNeQVYvWAkWi7Utj6iRPxExvVnej,1LMi7G6HvhY5J2JEeAom4i517823JJAYRx;1Wi3k7dQEL6V9CiMRqAVZhqwrMV9N852zR,89120989,44560494;44547959,12536,p2pkh,VE,AS15169,MULTI_SIGNAL_ANOMALY
2026-09-06T09:38:20.495389Z,8.110.147.45,59.186.106.17,43273,8333,ea420a46d1a87a88fc0b2c6e1049731535b663e61486526c868ce1874420df22,bc17rlyyuyj9nfcg2ssgld2d5cvfsvu4j6nzy0u82h,bc1hpuj9ee9eqycj6dvrrqx8tf2m70ty06emlepx8c;bc1m5kuhq0ztvmwz0kyht4d2ev8awmrc9j4nnv765a,34582464,17291232;17251714,39518,p2wpkh,US,AS3356,NORMAL_BASELINE
2026-09-06T10:15:17.495389Z,119.217.11.77,31.221.127.63,18937,8333,2dbafc8605503a8548384f44f4e65179e0dc0d34e11dec485987bad81c80f085,bc1qvlq6748wk374fp2qfyl7tl9eep43juehh9hd0h,bc1s8wemlpg3wglk3vrym2dvs9078ycgtakk67rvqm;bc1dkq5ynmmg3uul6kr5xfxtljtj9t98wm4xmtlrn5,24495976,12247988;12220466,27522,p2wsh,JP,AS3356,NORMAL_BASELINE
2026-09-06T10:31:32.495389Z,117.201.148.230,151.136.35.165,32512,8333,60cbd079854f0aadc8914bd15b08a6c016711ba95663f7a04281279bf11d26b2,3EE9WhBnukZ4VTfkipJ1ero4vxdCgL1QVv,3PR3gW8y7LXCvrT7VpMdnztLJmd8uV6n1t;3SQ6drKCPYiRk4xN9y1oTMBVLhma9XHhCK,86398372,43199186;43168269,30917,p2sh,US,AS13335,NORMAL_BASELINE
2026-09-06T11:18:46.495389Z,103.39.209.1,153.196.157.29,25276,8333,1384a6c16004589db604f8919f1af5442bdbc6491c48b8af46b1ab6571079952,bc1chza97vrmh0qf3qw0ky70q6udejvtey0m52jk3x,bc13366kqvsrfwjl7ehexm2dw7l5stdxql5memvnzk;bc1cfnxcjvwktafmrezat8pdlj5w5tz0dxe6pprju6,56047797,28023898;28021100,2799,p2wpkh,GB,AS3356,NORMAL_BASELINE
2026-09-06T11:21:29.495389Z,203.175.250.249,178.142.240.250,6910,8333,8ffa9489fa2adae0abab89472db0bfbf3280a7c8977d7f49a4e1632eaef6a22e,bc1prmf68zmdescf4490c4mnp7lh5fshgyal3rhulhaypzpkh422wkrxz5eunh,bc1pu988mavj9cue5hfh7mxt0ph853sgyemzhn5nulu2wa4ll69dlsveama30d;bc1p5xt255c70lngrwxn6psnaztl4txxjuey535l77j3ghu6g660sjqgpww5mh,30579915,15289957;15283840,6118,p2tr,NL,AS714,MULTI_SIGNAL_ANOMALY
2026-09-06T11:29:24.495389Z,78.140.97.70,219.133.4.153,19495,8333,1678648382c445f601e501a4aafd916a1a551df9cc04a88fd515581df2b5ef95,bc1cq5l7m8hx8j3w62zmd7dwmqymfh04t8dcckfjjp,bc1ylljeajvv7zv0275f9496nqxavxfswtq2avlydh;bc1vuxmf649jfxkwxlw6n82j0wpz5at6ev6md9ndv4,54469981,27234990;27195984,39007,p2wpkh,NG,AS3356,NORMAL_BASELINE
2026-09-06T13:37:48.495389Z,190.86.104.106,173.85.138.164,13913,8333,f60401793e47517c412e4a7bbc3a8324556089261a45b8f40836512655da387f,bc196rgasp42l7ksf6dfdujq2hktx55ve8puucqn0k,bc1mlp94pmeh6tdx5vq43ketg9ery7yryrwmspjemp;bc1nleda6kp3en6q3a4zqrp26rveac6qr0dpjlcjx4,71624480,35812240;35780517,31723,p2wsh,UA,AS714,BURST_ACTIVITY
2026-09-06T13:49:12.495389Z,111.80.45.40,108.159.36.183,54102,8333,a9ac9281f671e5d01b8243bc770a645065f91241a87133f4ff16a0cb1fe6da5c,bc14pjuqllplpcl932vezw2rn8h3q7ftexxmm2ehpn,bc1we2vrv0ctsmnknujuurzvy7z28vu9v5aamkzh7r;bc1mms3w3trlcnwgnt6xl0as2gygdwcezppalm5s7p;bc1xjmcxuacmnqwv4rudqxr62fpun3wl8qg00a9wk4;bc153kcnmnm95hvlupn4uvvnnwrmy0qnwn9x32lk2u;bc130rtpttlsrz3uemlmwnsr7v36kmvxlyukvkznvr;bc1asuk7tspjwrqke0uztxntyj6kvgeluulhgc5ksc;bc1m5hcn6jn9pvlgh94g9dln54wldjchfj786fkn2u;bc1q23mp2ujsuqs9kml4xe6f76ve9sn9n4355tsamh;bc142h3wj5q3tfycv29e6m7hm6dn3a0gdm2qtlsaed;bc13alhx2w9hqnd7xq69hvwhrwc9fsr9wkuvskw7tm;bc17m6yxc9nsacjvdj72dg0ku7aacejc3vwxjghz35;bc1drz74jd5k8qenhv4ug58ggjl7hmgw8tdu6l80am;bc1k8z72frlggrt4g09pgpsgc87289lyadnh79feyt;bc14f49qvj8c2lfwtmpf3847e7gttn3w4wxe7a9tz8;bc18ner97m0c4zzakwkgc8m5n3dspzyzpznk84te5v;bc1xf9z4s0j89lumlp9dd9luemermd3ndnq3zftrpm;bc1s4pt244tas465sppm046dey4d2d5ne2ys7n9vy8;bc12glqqwj57euxv028kx4h5mdvxcr05nxjal9dxrt;bc182vfzdpkgxs7nemzdxgxmpq8el3mr9hl9kq7myk;bc1c59w9c0x4wyjsen7690x3h8dqrgtse3q0hrnhn7;bc1muqvysmgg8ep4rfygkx5vzygash74dz6r5wupqf;bc183f9hy4qel0tyt94zvlwkjn3dv9hhqyfl92xddv;bc18y8dlqtn3xyr7cnge8l06ec3afqc03wg5yn3tfe;bc1ynvuf53nx8p4j0sqj3zas3t5mfq0uvzvc5z5r4m;bc17ca0rje0c2z9k4dw42c98zgcdjvfq538z4qteh6;bc10jf9sdsyk7elv5x6rg06em7y4wq39plzl6gqsne;bc1m9p9763zygdfqkvf5l3rqqd3h6gyq8juhp804qe;bc1yh5egclt2j4wpwsvj89400ylejgny4l458jsure;bc18epyqkpd9xeu6u9ahgacxwne9h8wjpdszkvrte8;bc1v8yaevekc6hrhw39h94p6xgma8arku7ktllyunp;bc1pxu76fgkk0m6jerq452k4l0pqksd2qa44em5m0h;bc184m770rz3mjyclzwrarfsl8dlvyctfxwldp2xhw;bc1jlf7sge4e36wjzj8yf3w5qtut9skarr6lwe8p08;bc1u7rn7223ga3xtt4gmqs53vuz90s8fwp2jef8q2x;bc1x0pkxwv50aa9kv9dv57waty4xfv77we9a9n2eq0,69926760,1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997907;1997908;1997908;1997908;1997908;1997908;1997908;1997908;1997908;1997908;1997908;1997908;1997908;1997908;1997908;1980932,16976,p2wpkh,KR,AS3215,FAN_OUT_PEELING
2026-09-06T14:02:03.495389Z,155.251.218.215,34.30.172.171,3070,8333,0bf944b413d7ca8af76410e127c4b0f03997204420266174e06d36022462a15a,bc1pq829ujnn7suyl400kq3ga3mjk39cez4jwjkr8dttxtwmjk6350hfufl4ln,bc1pzmd50gq8gw5687cvfx5dfhvz72jk7k7xuzqmvj5p2pcy25h98gc2ezhc88;bc1plna5hkmwtddjzf32gzv0x0rg70z28hd7d6k5x9em3s7dvs2hzhmfukzyxn,30989846,15494923;15468456,26467,p2tr,CN,AS16509,NORMAL_BASELINE
2026-09-06T14:21:26.495389Z,219.44.32.61,126.113.182.89,18204,8333,d5b2857bd4be0411bcb3b65eb84baa681e27e353a09916a2dfb1faf9380fb75f,bc1d9h9s34uuu9ezagz2p7ghkn4jhy4paz9kpftafk,bc19eamtcy62arv4pf88gr74rd0u3klzvlh0tey48h;bc10g00463mxncdrvgft5w8gezx3uc3zz5cfaztsez,57576366,28788183;28748846,39337,p2wpkh,IR,AS16509,NORMAL_BASELINE
2026-09-06T14:21:51.495389Z,144.197.101.190,106.115.177.33,32221,8333,7b37c91e5383b41b23bda72d9006ea07186f8b744893e72b1e1731982966781b,bc1dyeh6mm6aynf75kl32gqwejsehdszrglnyndzq9,bc1ukmd8eh48t0efksgm85hxzmccdgwvj8cvhec47e;bc14c279j4u4f632zsrz9v2l7s8h0wu4fphrggkvza,15756298,7878149;7831168,46981,p2wpkh,UA,AS13335,MULTI_SIGNAL_ANOMALY
2026-09-06T14:24:18.495389Z,9.176.130.173,141.19.87.220,20937,8333,e6227c349c165126748665d1976156683c8919d1bf3b028caa0aa99056a6ae0a,bc1pt8p4czkvjce6tg0m056796jz7ftmjxrfvcmkv7ffmwz05rckawa9q38e5g,bc1psast02wxkzq7zet9wy2ks6u6nepaw39mugfwf8ulu4x5rgavvdxf5s88yd;bc1pm6vqrlmrpktmxlmwutrj8uhjd5kd3q5rldlppry923gr7ef66ps78k78s5,74651804,37325902;37314207,11695,p2tr,DE,AS174,NORMAL_BASELINE
2026-09-06T14:43:19.495389Z,234.128.20.163,84.11.76.140,49881,8333,5939e8ba6139f3a1aeaf9da0d7539ed05c43e4d4eac42f1e805287f3d1118016,bc1tv5eww4hjhlgrnumerpw6qvt2jk7fttlt2t0ljj,bc1yu33gevuagrpkqkmrmjjss8mq8fcvzea7ll5467;bc1xl3dh66v0nua5nsz03vgcu5wcz5e9yp5kptrwy3;bc12yhgwz0f2c3lksa4m26awmusy4f6x4tspje58cf;bc1azjuxqd7pg3tu478l6sys5esvuqpqkjt4jsdnkh;bc1jzqhn36k0w2uj79m8kszdfe05zd4mh2uugfs60f;bc16j9vf5tmyegn7pcqq74ahtj76389lmac9ph37dd;bc1l4arrtd3y2c46h7xennq4rvr2xz82ylvtu57spj;bc1rhjse0upfay7hk03g3ts40hlp4z8xs0d4lnxkph;bc1fapt79a48n3wv0yk5fqvc9l8kck82jrjah9euhh;bc10npvctg4szefrflt922e57lq4cgv2fej2xrx980;bc1e9jjqjlhmrer0ycsh0s4g4lu25xnhywedr5k76e;bc1sqwsrjd48k3tm9fmta0xjv3dgrxweseh409665q;bc1z7hpm6w7zfn877rj68l48k3q94807rq6e3ry22g;bc129sudzh369ytv8rwj55uydjc8xzwps4mdsyfee6;bc10stl8r60m7gpq9c7s2phv6hxqswx3gtrpjumeq9;bc1w7ah0z4qhwspvdnskv2crvvfqjufxfyxpgwmyyy;bc1g7kvj02fghw7hk9hgcfu0ur6e9r4njs748ykvhf;bc1tysu2kh4xqxs5l9fnqpxf2w2enmgylmk046q6kt;bc19tmz3k3c4gv83dx2m3tdvf5c54qlruny98l5zwa;bc17dcrk37498jvu0asa0aw8lmzlmf8v3m06nwm645;bc1tsrt39pk9vslhf2mmxx4a0rxkr4d6xj9vq5tuvp;bc17jy9nauwgtee4wl5kt3wefp3ftm03q0lhenze6u;bc1relwuqxs42fkcs8rc5jrgyhza7jsj5zzxyyesc0;bc184l7v0vt67n834lna8dcttv3xg34k378pgep9mw;bc1f9yxz65k9dlnmta4jezc52w28sf224zj5p672q4;bc1m8wfh6m8hx4g949phr05h4ft7ua9uagur0mlzg0;bc1an3ujpx8r2hvpwwzvqlcg047qjvgey6gswwj83d;bc1nj8lvs369acd9v48a62ctwcku209k60cp0enzgp;bc1umwmaemu6jz2vkhace64wd20f0xha6uzuwkm2qd;bc1g6phxeyf4440zuxrrgt8rtv8wuz56zfa9sxhq6d;bc1mjmu3c70zffgxmtsg0vmjcfsg95ee8khfc98s8x;bc1frweatrxc8020jkphkqn5jnakzkzphd2w484a9a;bc142n3906zdnvqa52nv58t3grvncq2zrujxu0qflq;bc14rz6ytyx30uz29ynq8pzy88lfptvpnevfv0qjdw;bc130nhl0llyxjjsucwfxwprfj202774hxs3l3l62m;bc1zzsxxz9rmxj2yarq5ggejj44s7xr7k7fs8r6fq0;bc13ut3x0quga5kjl0wxenqwdrhmuzzrmd7yc77qpu;bc1jjjd2lhp55snfcwjcv93jt79ttjlq03jlvrrg96;bc1mpl46wf6el9n5035llks736zmdhu9u2yrpqwxgl;bc16zpeugtq265ltsncezkvr7p9hrqup6fxx0fthfq;bc1wwlvfy9nz69ch6sn8asmav4f8md889h9z0qm8jl;bc1cm3yku8s9td5xema6xf07h6ffensf6hn3q9emxu;bc17cmkzalt7qr69fzk27n87a0np3mz9q6mnzyl6xs;bc1nn8wuwguj4d7jhsrr20s7f0jmummnd63jfrd4x2;bc1n8k7nzgejzfhp8sgxqakuwd0q8h3lefhk6gwupl;bc1zvmy39duvegghq6vjtd246qd84vq5t6hs057v60;bc1h6ljt6fuw9n0n0zmaqr6vq28zm2sejdrm9389u6,85598298,1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821240;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1821241;1772674,48567,p2wsh,GB,AS15169,FAN_OUT_PEELING
2026-09-06T14:54:48.495389Z,117.78.203.245,162.82.79.26,60553,8333,4f8d8145190b233ba0f9b5ac643a716a8ec4a9459725b5f12a006a9ea990d84f,34r4maAAsbNeAN5rhyz41ntT8fqhJp9ZDY,3rJAtCatpVecM6cmkwMrWTyteGeep6Sf2K;3uVDh9QGaf4ngpc4ULfeBbvcj6LGYoZc8d,60985567,30492783;30487163,5621,p2sh,DE,AS13335,NORMAL_BASELINE
2026-09-06T17:19:00.495389Z,243.162.187.218,164.233.121.97,29784,8333,9ae4559c8e7cfb5c814082808f469b38ff41c26252891026c11b9e94c7277802,1UjshjdxjyEH2fkmMth681nWsyDisL4meH,1epMjNq9tuSgrxzCkzYSA5CBVBnJY12GDH;1PvpVjoqWVVHFGSgGvnGEpzu9Z9gaJZZkx,18515235,9257617;9227826,29792,p2pkh,US,AS3215,BURST_ACTIVITY
2026-09-06T19:36:42.495389Z,169.221.7.8,143.6.130.145,63178,8333,919d2cc9e8b236bd05ca756abb4e72cad43282c6a6db1c62febe258c37594b13,1z73fUnid2ugmN2ehdHMUk9598C4xEw4ks,1YVhmTJtBR2AvdjGgW5Xdz829qYT8f2AZM;1CkMK9KpHXEBMLnPs4LJTB1fHJYgSq5WCe,46095784,23047892;22999696,48196,p2pkh,VE,AS714,NORMAL_BASELINE
2026-09-06T19:56:24.495389Z,66.113.49.239,142.137.78.52,55349,8333,4a2766c9f85ad5db165d00e621466d7d313116557dad64e666b5a40d37ccd5f6,bc1xgcgfse937f6wcxgtuff6v8qevujuvhksqgl5hd,bc1z72lrl3khn6y4h37cu723thct8x8xer86gz35ew;bc1sgrth2j9tpt469cmaxlaenllfn7tweasr0g7hx3,56878758,28439379;28396870,42509,p2wsh,KR,AS3215,BURST_ACTIVITY
2026-09-06T20:44:51.495389Z,78.247.138.131,11.22.89.215,13072,8333,d37ecff183edb569c2d8a95132f35c073b98ec170be496144cd9c42684458f21,bc1p3qu4l634tezufxc422yayt6kt5sk3dnqrk3yxmg9nlf0pyarkv5ufgdnt7,bc1pku630w8up4xw4n7repk685fczqgcpyx2m0t8l6lccamv7ttys37uthdvls;bc1ps4fl08p9tvgm8wsyg5sfq6kfp4vc0da5msj5x5mtn2g9srxu5fnnmuhzqr,46529153,23264576;23215407,49170,p2tr,NG,AS3356,NORMAL_BASELINE
2026-09-06T21:21:14.495389Z,17.22.178.56,253.225.249.168,31816,8333,e690be493492286198c00cddf33049a31800cb3096e9d18cff43b70321472b03,bc1y665s6v9nuzuu89vctwdpwr5curcch3nsu8kyrf,bc1a3gcz702exa0rfmppns9fc5c708auxuetrjczfm;bc1clmqaugeuhvxfguyykmj2lt3rc9q09hqvlkhxu8,11151945,5575972;5532450,43523,p2wpkh,JP,AS3356,NORMAL_BASELINE
2026-09-06T21:41:17.495389Z,186.20.54.59,231.157.25.23,60682,8333,5e028986d892b8e81a2336a3370b224134d12299420a798be3718803f24400ce,37djS5zYZAhC5h6Cjd5rxKU7DLvfSVE1td;3Btd95yjD6C2bH4R3ugdQHKoZRCG3WKR7i;3boxACah8e3Lxugwg9SoPCFZgz1hKXQppR;3iLe8JLULk17ggeGqZhDqrTV5C7Sd3aipt;3GJVgfxVyTeexqN34KmR62h7SVpw8ivi1P;3agU6ThR7m3KDDcDyUHxD4U5awmYJx7uFa;3n9biXjrjiBH8eqkfNBMFPPqPFVnanVGdn;3GsEkxTuDH8YSqeoPHbzAoVgjC2C4u7FTi;3EPboqg7vy7UDaYEM45nq9TVPE8Cy3mgj1;3EtjG7yGy1R3NodBuQ2wxi7y27rNjCc4T9;3uMgKeqjQufvECdcuC6wLCV7vr9vuoDCoY;3e2w3Dn1PERbyaAcGeghYWmP4w7gsGBP8j;3P87CNNg7ixBRVi4F91SQZW6h2DT7WjCgk;3ovuGqFrxDcebr2qeCg1wf5SCKUvohBko2;3rKzJc156fwpHFehaqfxYAaY2cSWyd4FZE;38CV3DgAAgDn3cx3Xb7fmWgwzfYqkpPuv9;3UNHBH6k2Aq9gfoye8YLcATmoq7seQK4Hq;3oX7vtQGrMWwHC4EmA6jdd5T4KLNsvxsFZ;3VGRAicm9FWYX8Sk4fDCpBgrk82F3XjPxA;3KykappAYDkzMY8TKT2qnRPheNRuHZ2kM1;3DneXMomPofm8FZQEETWg2orGvvQUwCrio;3iyBDP7X2jveLRohvVVhZi5DHQB8mvU5CA;3YphjFC8YfsxW5UYVhZ8n5dn8t9L1XsbQ7;3ooz5NgnfMGat5ktvBXD2wGPA9dpf9bFhf;3Di2fynWZ9AfwFg65oAztH4PqxRPfUoLFE;3ewBuw4WngcSB1NpNmuCX1sw2B6hw4Zqev;3PAbRfmh7jEEMVsUQBSnzae4EbpgyLiwkL;3DP7Ns1oxGNJD6ZgFYMn6ecR36pcZAZSh4;3LzAaWejmgQzQUHx3KxWeCQNwqWguFCkzH;3qX1SAnZkhqqjzmhDmHBx4fmn85diWYdnE;3qFidmh9veavqdmNhUcQ9YyW8rLXtZcA6h;3dRdW6dcAvojAm81rHScLiwiYAxVYvezhU;3jq5ZfE5qVVNK7a3gKHf7ApHxG4A6zVmX6;32c2tm4HeR4PYkfMU4dmnXJhYGy3s8fyiz;3WmnNCNCLqsYqangSDob5dkEJSg1gRxNG9;3RAVd46faFfGoFGL6s6oW6rfYxnpYaJbLt;3pMombdTkYWfBJGYd6cnSiqMouNUUF2Gwa;3zcaeFpn4SNM5Vqq6t8y8f3X8thVfpV38e;3tweHuVvEGhjhPAZwnbxJ2UYygZPERKfdw;3GdjR7QX2oUkrf9h5D8hK2h3BzTmMvoh7Q;3HRFXccdTErMZcQhAmJZuupDDmJ344EpfA;3XoQmHAotcaZJGKUvZfobs8uQcURmzJ4nu;3jD3ddQAtW7SLJ2dXzGGnkEpavbfNJHCkX,3gh6VHdJVYiyJP6fuHJPWWR9PiBqwAgq9M,277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277608;277609;277609;277609;277609;277609;277609;277609;277609;277609;277609;277609;277609;277609;277609;277609;277609;277609,11932256,4905,p2sh,VE,AS3215,FAN_IN_CONSOLIDATION
2026-09-06T21:50:33.495389Z,164.85.195.240,241.145.1.71,51303,8333,7c7884bb8b40ae0c5cdd4b1015014867a24c4e0a22346bc83f4616642f82744d,bc1p5fdflvzdzk0z9mf9fsxpfgfa7t5un3l9qr75g6agfrag4u8ajqyge500qw,bc1p78zhujma82fa3pfnk7hfp2rs3gppyvd3rsl3wsj9jfcqhyuv2vmzlnqpqh;bc1pfez3tzlued8ppah2rwa296juc9rg84y8x5e6ztj07h47hsnzfzagwggt20,74216483,37108241;37080946,27296,p2tr,RU,AS13335,NORMAL_BASELINE
2026-09-06T22:21:51.495389Z,12.223.66.143,108.127.131.190,21181,8333,4d45f51237fb5ec56d835bd693af8f73e7010699c87ec87a67a56a1f00438c63,bc1ysv7sk8hgh590nrhewq4m59c2w0pda3a463k4nz,bc1zky8z94xlu5tgrdg3md7v844vwsyxrcqzrrfu0n;bc164znw0esvy8ynjlewd6nkxvxjgr9escpfv5n7tc;bc1zxzzyvge655ef5gcwug08rrez9z5rrjsnh7n4j3;bc1yl8x5mle0rkkeyzqzj4xggu47mdc06ya2apavwp;bc1as3luzcq8hng6927nknm9s9wjv8lnjqjsy4f6h9;bc1yhs7ezjgz47hwqyf9thfgk6d5mgf9067t868f98;bc1p6g0slqhfqxajfn73737lets0gc6chq4m3r0nkj;bc1p5yxscp6rn4ev0u8ckce3pucks6rsl4mp42h4my;bc1v4ssla3q2vvvc85h4hcxh2uv4fxflr2lhnv0vdr;bc1d0yk77j58eycg56l72kune0waz96jt9mjs78js2;bc1ttn9xevdprcf6fl59epefh0j58d5j9s9338nfsg;bc1u2jd5fwlr3c6v362xlgkhu8nwyux2w3gx46zzkl;bc1hjqxusyx33h0pfdq9na3m004nlahg0n6wc8vhp5;bc17lrtdalqnqnrf2aehnrfwk0ljv8z0pjrp0v5gwp;bc1fja3pq256yng26dzazt8xn02crs0x64lll3lkry;bc1lzmff8ye3e4pv9td9l0e9kelqa62udlaluyamuk;bc12ff7ukq68ne4y04knr27ytmulm0tw2wt9y0hmqn;bc12pahfq9qnduxyd05xkm7dvqg4uxln490ftzm84u;bc1qdgqu8w30swa5f077qzgxq3lqkvda664serxert;bc1ueuyq7pjrsrgdjepxhjeh2cvu9zq4t89c0g2grp;bc19lgyklxt4jd0ulkp2szta25uwzpf6w32jyt47tx;bc1j3je5vn6cr2zd2t6gwvmma3vmww6tugm9n6ynpk;bc1fxc9uqdzd8wx7wxe380am6qafrgysg3h2wcrjje;bc1y8c2e2sh5pkm9fxldyrnahpj6s8yqu3v0cmp96g;bc18t22nyz5u09u7y2a9q9azpjgm5nak0nnc6ke9d6;bc1ykwl746es7f66a7gvlvhghh8v9nz7xz63m8c6wf;bc18j2f5t6hxxdg5zpxqq7zpvz9ul2rjwhddwp3wyh;bc17zhs0yeyrse6g2val7fcclyvnm4z74eaz9wrsrt;bc1pcfe3swdrax7p3t28l2364vdkrqar9fand80k49;bc1jkeyysnm2agpjthes90tlgezpgu9lay7fr9h56f;bc12kukj9j07ntfptjntc8utqjwxflfe5jflc5h9wu;bc1lh2mgz5chtmevwdzcdv468ssvtf4exyff9jnawf;bc1fzghyyy9fj5f2kc3rph5j4rgaz27msw83w4geua;bc1qdrjckppt43v4t9ll0sktqwmarcw5x6fkwjjkxn;bc1tdj00mng2xkq6g83wx09dsafgfq7w6aanld5edr;bc1w2700yrud8ntcl73xk0hhnvqvflmycvtr3a3yy9;bc19z5wjqkc7t72r57c4c3xyk79m57uz2lara9rp39,40167123,1085597;1085597;1085597;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1085598;1056415,29183,p2wpkh,RO,AS15169,FAN_OUT_PEELING
2026-09-06T22:44:33.495389Z,20.231.60.245,116.21.187.109,3991,8333,911e9822a7748d94d15a42de80122278a109279f016a2c8815a5e11819e0c495,bc1pcj2n7q2dgjupa6flcdwezm0cdprhylp9ktxw8d92u5nlzdkawm7a9tcxsy,bc1p0z7aaza6tdegsuxc06z466gj53l3ae23lxfs7a6dkc7cqnp9ecyv9sdy90;bc1ptec75aplulvzef9mwzznewjwjjrg3u6vl2wx9esmsumwrw8ca4rmapfgnx;bc1ppegscgcjzpnx24f9l40rree5yla43ugpq7yvmqvly62grhhfe7gt6q9hw0;bc1pvlqlgyftkdllhjz4fe9lvwj7p9gy7zz8zn5g937ek9rj66ptuekmsr6v4h;bc1pf6umngqv36s7dp7h4d89v2tcnav402sv8tn7qkc4jd5xkhquwyqvm0s0k0;bc1p7485qgxducz2zhym7rpnfyh40g66ys0hz8hkpju5qahq5p2p9dg8x96uwa;bc1pvtpjhmqe5nfn54f543ap8z569zj0mg85cygsxsyc86h3de8yvfxanafe92;bc1phsk6qgu8kc5ajhwzk7wgkzsjdqz7dwx6vuwa7vl4mje4vpf89tj4f0my3u;bc1pusqrfkwd58r8nt66kpzs3nfnp55jy3fd3yvu7a75ml98f8g5ytmpl8qqqv;bc1ppytg7wffzl9mtfp6hspwwsvtakeghkq6dgh0ycu6lw509rx7jqct74k2hl;bc1pvdlfjqkm7gwjk4vlk67d3adgknwd6wnds5kvh8dx8fljqzhu5vjkrsfqy6,3517551,319777;319777;319777;319777;319777;319777;319777;319778;319778;319778;301323,18455,p2tr,DE,AS13335,FAN_OUT_PEELING
2026-09-07T01:20:00.495389Z,67.46.120.200,189.103.75.179,58760,8333,dec80bad3487aa8d105a907ae24b9f31beab65d30a57bc0b5bcb43057cb3cbdd,1DCe1RodE5fhVwhsRicWk8DsjBv577awYf,13UatCbpBocdcwpp22ku9ZffW77EmvezXB;1YtNi1yXmVxbWTZZBHGACLaidPW2jnBm29,14578736,7289368;7272955,16413,p2pkh,NG,AS3356,NORMAL_BASELINE
2026-09-07T01:35:47.495389Z,58.123.235.140,113.247.244.143,31371,8333,16e1dbef475c68ea53370de965ed852342b41a93ed68a0aa92ecdad5479508f8,bc1tegtwcst06f2xv0dxfear2d4pdk9kyxhsaqtvxj,bc1qj2we6hq442xxdus90yw4cureez58yt0v6823t6;bc1rwmg3guewx9kc9850fyj0l32mmtgdh4wqdnxwvz,76398545,38199272;38158514,40759,p2wpkh,NG,AS13335,NORMAL_BASELINE
2026-09-07T03:05:45.495389Z,125.131.95.219,97.163.203.171,48050,8333,4e4e6ffa88f47544d9aca31d58801094c25039a2c3258fc070bf5afbbfeb555a,bc1hjax9tw0k4e5vgatw2hetz2sj4gwvddf4y7dwe0,bc13854qu5p98c5nlynnxrj38369ff3s3wyan94pgf;bc1zkhsw8c0x4854megt5l0s3k0zlcc4t2zl048fz2,2304177,1152088;1135663,16426,p2wpkh,US,AS13335,BURST_ACTIVITY
2026-09-07T03:05:48.495389Z,14.220.184.200,129.191.211.67,19318,8333,70977aded40185e2b38c3c5757fd98b2f285be8be441d27b6e5aa0ad91c992ad,bc136zte29qzrtg0pjquyyexnvddrxq4uvjt8l4a7p,bc1rfr0w6war8qr6rfkyw4s3a5net4ve4keefn0da8;bc1tswummu2krx3cy7d47zdfjjxygjx0az3hfu8man,64660939,32330469;32309103,21367,p2wpkh,KR,AS16509,BURST_ACTIVITY
2026-09-07T03:17:56.495389Z,147.9.84.121,217.35.68.28,3352,8333,c43ab54dce1fb94a1a734d334f78e2decb2961e2c840042ae905d3d425cdc376,bc1v46w90c72ft32lm9ehq39f4g5ymesvd09y6lkgw,bc1cgqwgtj6g7yrj4z8esvcgw5rdec3snagj2ccdum;bc1sc43v40xs6myfew6jthwa9u2lkkmnj2f7z8ygv3,21010353,10505176;10479517,25660,p2wpkh,US,AS2914,NORMAL_BASELINE
